edad,ingreso_mensual,gasto_mensual,deuda_total,score_crediticio,antiguedad_meses,frecuencia_compra,ultima_compra_dias,num_productos,genero_Masculino,genero_Otro,region_Norte,region_Sur,estado_civil_Divorciado,estado_civil_Soltero,uso_app_Bajo,uso_app_Medio,tipo_plan_Estandar,tipo_plan_Premium,canal_registro_Tienda,canal_registro_Web,dia_semana_registro_Jueves,dia_semana_registro_Lunes,dia_semana_registro_Martes,dia_semana_registro_Miercoles,dia_semana_registro_Sabado,dia_semana_registro_Viernes,abandono
40.0,768618.2259960157,409850.0220739648,1011250.018454585,657.5977498637542,119.0,16.0,153.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
73.0,823094.0227918458,224332.63856846155,2402339.374299256,618.0792867159398,49.0,9.0,305.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20.0,538963.05071797,640107.3586664947,1146992.745904583,690.6753606776352,102.0,13.0,56.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
63.0,892934.5901653923,451668.4283185744,3068922.0915158843,482.8683060232902,38.0,16.0,54.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
78.0,1092986.6089294998,400208.0158312197,1686681.9238383458,659.2480811947376,20.0,17.0,222.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59.0,1087377.0190340383,486605.22805385815,2177688.390606042,896.8660055266455,77.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
77.0,305363.78718233627,187482.47773086565,2212705.9155066754,686.0930385982674,118.0,2.0,71.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
34.0,1091676.3285987694,529013.8389430629,2099190.856744379,601.0948935201426,30.0,4.0,108.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18.0,378846.8734449341,533238.9918281089,2164323.503696698,629.661334831761,53.0,5.0,328.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
33.0,1211917.3698545543,318456.63273434824,1882434.1643403736,663.1021551734918,95.0,8.0,114.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
62.0,589788.9230670639,606201.8356213123,1829133.59465539,755.7750984361875,86.0,6.0,71.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
71.0,876919.3307646652,657509.4749699923,2629122.631313907,542.1936490373429,70.0,12.0,249.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
36.0,804753.3494655648,541379.8597404374,1818495.3651876568,551.8073714079603,49.0,4.0,11.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
44.0,542909.5890730296,480160.4512973367,2230422.296422113,670.2305806444532,32.0,19.0,86.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
46.0,804753.3494655648,534636.4057725682,1900428.7925164225,578.0695733558268,85.0,1.0,358.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
40.0,907655.1871046926,201541.13359441384,2062634.181413463,586.2543876526045,47.0,4.0,109.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33.0,567922.9843150113,336863.3915600546,2109171.172198008,585.1964207114162,18.0,5.0,27.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
24.0,567961.0103423335,220369.4004415953,2325693.191953452,641.8999658295769,108.0,4.0,92.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
46.0,420398.039320592,398746.78581756074,2735757.593485068,570.9068341809462,101.0,10.0,350.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
25.0,411531.1237698426,533784.8697778817,2766070.597315054,653.7689087114358,11.0,6.0,168.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
43.0,804753.3494655648,396298.1951836186,1404584.2401202775,558.463329860453,46.0,3.0,89.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
51.0,721695.9997545755,404319.7734904322,1536347.3487206087,550.8513930195767,69.0,18.0,86.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
40.0,341187.5773585223,564460.5649755911,3702370.808115824,451.393982829168,67.0,11.0,204.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
26.0,1022408.332797712,407695.7483767702,1826116.5012741564,651.2190609418333,55.0,1.0,80.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
43.0,1199244.1465560666,257862.5177341989,2352524.003599597,629.0144380770334,65.0,10.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
59.0,872562.4833993656,540798.6600542328,2390684.426051009,443.9272185949777,82.0,14.0,260.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
57.0,933982.9685125978,309863.7028461498,12319652.208074192,742.574142488289,115.0,5.0,259.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
47.0,865109.8275054826,351293.4325015437,608142.6947457443,752.0168466917376,72.0,5.0,245.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
64.0,656459.211665042,549491.7868960476,2528110.9154651198,484.6194829687808,37.0,3.0,136.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
48.0,522224.9461111061,240951.67649396535,1255226.0777065195,584.5066193105479,16.0,9.0,66.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
63.0,920158.123151576,513639.73797026655,1428464.0492812195,408.688629730672,73.0,7.0,211.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
67.0,399990.8929534616,552275.9634718895,1058440.415411387,273.7410776887762,20.0,7.0,166.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61.0,1093209.8901075132,581578.0433242843,911080.3536299168,587.3444515125392,30.0,10.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47.0,1122173.4122860802,307386.58692000096,2151551.421479793,762.8928071207191,33.0,15.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
76.0,827722.4462075421,309892.7290026164,1561561.247579316,659.205839790038,8.0,12.0,341.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
29.0,782764.7044462082,564156.2176531297,1641167.277420952,485.099519359754,14.0,14.0,328.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
43.0,1072974.1976909908,498770.9793753379,2782948.940516701,688.6617801845879,82.0,10.0,334.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
43.0,602695.8765357794,422061.75751168106,3572876.15451747,525.434865862826,34.0,19.0,240.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
42.0,865007.5857858936,607675.3933998619,3942781.41463041,650.9903268655225,47.0,10.0,260.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
63.0,555841.5718749242,394317.771019307,861703.2772289007,598.5999954417348,28.0,16.0,136.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
66.0,458332.4070716954,241806.02849804604,2137301.8206795426,512.1797841884753,97.0,2.0,270.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
71.0,655326.1434879517,687211.8536771392,2330921.75686916,698.5564587696265,56.0,5.0,111.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
26.0,727426.5965025439,158071.26929935126,2440947.9631964704,752.988968560217,16.0,15.0,74.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
41.0,1011676.6644501324,632463.4456310369,2951989.421774544,764.1261499349816,51.0,15.0,194.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
41.0,804753.3494655648,781775.5234610005,1397008.1645539324,618.0371355086152,29.0,4.0,279.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
49.0,1405548.200889633,398746.78581756074,1697826.8455322927,631.6808016098638,117.0,17.0,55.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59.0,763572.9782001091,381077.8855373095,1420936.5477432553,580.4547072607347,46.0,8.0,61.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,447153.1509718,423531.6420569243,2270001.6406021514,533.1283535165983,3.0,1.0,45.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50.0,963154.262552776,356007.062284841,1543168.3529404548,612.1337114087065,27.0,7.0,208.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
26.0,442211.7388553449,562044.6088088612,2464134.483407125,513.5692712915987,32.0,18.0,308.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
46.0,848819.3177648823,585261.5805875185,2672975.5943370266,512.2273683391824,2.0,8.0,172.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,1152374.110550009,481035.39946393325,2398879.8771952223,601.0948935201426,82.0,3.0,17.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
66.0,427171.4738780664,565269.0175950553,1274613.4190409945,601.0948935201426,23.0,1.0,34.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25.0,804753.3494655648,543186.9165441677,3151090.2137327367,601.0948935201426,15.0,17.0,254.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
28.0,804753.3494655648,454648.44046466687,864496.3468013741,582.735574545325,56.0,5.0,98.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
58.0,845167.9588108658,329981.5711988735,1840828.6525714288,575.7162533678535,32.0,12.0,106.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
71.0,674894.079093766,470876.09446278017,2666723.138342698,436.7628540628639,95.0,2.0,208.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
51.0,755653.6976088812,249381.6623110365,1512264.914289895,401.3521363124968,79.0,12.0,273.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
73.0,1080806.1799101066,398746.78581756074,1060876.3091190497,454.0614634121986,33.0,19.0,37.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
72.0,594447.3139654347,395719.5275691923,1182948.1221645176,576.7950980214554,115.0,11.0,188.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
38.0,942142.1836695726,412523.4771538929,1727936.596478471,552.9394570554877,112.0,3.0,208.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
52.0,863491.5460278899,400491.4571343263,924666.289204837,601.7171817077391,5.0,7.0,224.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
54.0,804753.3494655648,284304.3785884805,3334534.9987072656,661.5193924134529,8.0,19.0,135.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
33.0,622097.9026213218,564312.719453986,3149600.973372201,645.2600204095157,46.0,3.0,325.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
54.0,753235.8216037153,624241.453211653,1133740.524874824,678.5155022648318,55.0,5.0,67.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
65.0,695028.745133382,477406.5412407928,2280094.5255848616,677.0254989247883,15.0,12.0,186.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,164173.82471096364,506433.0882697735,1953517.5662320908,521.2301193891323,11.0,7.0,221.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
68.0,724778.7526149943,462096.649487432,1870032.274010532,609.8844900905041,41.0,5.0,24.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
32.0,569635.1419238043,453110.4606571816,2495739.996405087,562.0915103520841,63.0,9.0,96.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
29.0,804753.3494655648,334394.7619967906,3010053.045078827,712.8711017891343,61.0,1.0,206.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28.0,731341.3021967572,519208.3659750496,1147341.2939505894,400.1049624009282,17.0,2.0,229.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
77.0,1026671.0475655658,275701.5109216095,1800998.7138758565,604.206305734306,11.0,16.0,270.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
69.0,276653.79832097434,488331.57961526414,1649199.4654325098,664.1564558088313,80.0,7.0,173.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
30.0,778051.3255652193,298632.0692415577,2204348.371110635,604.5501975509775,36.0,9.0,256.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22.0,525316.2104277525,281362.11170514044,4234610.289230685,552.7933012576962,58.0,14.0,178.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
53.0,986851.5069648416,283325.0332089213,1523701.8626768407,481.70755279872014,56.0,8.0,114.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
75.0,1065566.443559158,618941.2887475303,1982397.4804422483,542.7687918106105,52.0,6.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
78.0,651807.6125398596,133377.52257887053,2064421.965674724,778.6035853989999,17.0,5.0,195.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
75.0,784428.5971816294,254870.83627439037,1849662.9604441752,858.5958145110274,40.0,2.0,157.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
74.0,321225.53753631446,345615.9262593685,1307275.211645455,580.274738938799,21.0,1.0,60.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
72.0,1145389.6045331971,275990.69319869543,8919274.040910952,423.63584158334106,1.0,6.0,37.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
74.0,670744.7454716724,342852.041549699,1511391.0635593128,558.7521405890916,77.0,3.0,150.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
47.0,774335.9485839251,556094.9297955136,1530276.8982356584,657.4478082626729,91.0,12.0,204.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
43.0,1216784.801447061,449624.6667391631,-383719.65717314696,440.5627428007364,27.0,8.0,148.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
36.0,1281703.9569382549,407676.8760639091,1242613.758961171,567.0748234262663,58.0,18.0,260.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
66.0,932907.611091323,243271.9010529277,1901249.37056172,485.5639266217489,5.0,10.0,356.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
20.0,1002395.8376313768,398746.78581756074,3939955.2309447695,641.6041344075338,71.0,13.0,87.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
43.0,910002.9977697172,307393.6184494963,2743710.261092942,601.2236946194508,58.0,1.0,67.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
66.0,1082032.0595258418,431341.10256929847,462932.752362079,601.573622915317,9.0,14.0,134.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
71.0,4843371.313235592,300351.639789596,2085479.5142994355,570.2999504406897,102.0,9.0,363.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
38.0,764950.3450367302,37562.859010482265,2413725.5118017923,623.3145164974519,52.0,18.0,221.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
31.0,517338.085350126,342453.4193237198,1501467.903065024,721.660220554528,107.0,3.0,208.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
45.0,736464.2908042661,398746.78581756074,2039558.8808239612,563.5615240686598,87.0,3.0,94.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
43.0,1008276.1854412328,387766.2261890545,1516662.907656747,625.2088133796393,91.0,15.0,277.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
36.0,1057498.2019614668,398746.78581756074,1071515.4012784744,596.9692745049603,16.0,12.0,241.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
25.0,676601.3258524856,363217.98639334034,1635653.694471606,437.35299506917454,110.0,8.0,199.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
54.0,822767.7882204182,281003.2486538615,1997355.0591271848,581.3073161621329,112.0,7.0,219.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
23.0,791560.9927734516,558945.7681924072,1637345.8047409616,642.6275845622416,10.0,17.0,153.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
24.0,1182123.276246058,413071.8344233546,2404265.5680989656,547.0259453864226,22.0,12.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
63.0,866644.2808178187,236508.4150592931,2554200.6371571207,564.1572537043357,98.0,17.0,244.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
39.0,531062.8583736233,229601.51196230424,1885471.288930592,620.419024093391,79.0,11.0,69.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
76.0,634833.4121448144,398746.78581756074,795009.7095247218,640.6174716180166,15.0,18.0,346.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
57.0,1056275.9482095228,395386.6285764205,3591543.394765777,520.2381824713312,17.0,7.0,359.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
60.0,999994.0044168532,321232.01364071463,1690476.732532981,706.6614990483962,86.0,18.0,225.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
43.0,868715.0777170911,253599.77540562203,2306181.4856311595,341.91645914016004,92.0,1.0,247.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
40.0,464648.0731959695,279031.1020318228,1701971.8694837412,601.0948935201426,108.0,14.0,222.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
45.0,763587.431474081,328680.05960380216,2807135.6341938693,620.1368001336217,63.0,16.0,211.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
21.0,1096404.8997559922,298630.7594798113,2177753.0995566994,595.4008809341607,68.0,8.0,306.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
