id_cliente,fecha_registro,edad,genero,region,estado_civil,ingreso_mensual,gasto_mensual,deuda_total,score_crediticio,antiguedad_meses,frecuencia_compra,ultima_compra_dias,uso_app,tipo_plan,num_productos,tiene_tarjeta_credito,canal_registro,dia_semana_registro,hora_registro,codigo_postal,abandono
2108,2019-03-22,62,Masculino,Centro,Casado,1023172.6466030806,423112.5675407358,3647432.989480538,483.99193630322236,78,12,107,Bajo,Estandar,3,1,Tienda,Viernes,12,1162,0
2109,2022-03-14,54,Femenino,Norte,Soltero,757011.2679708659,286857.04586770537,1416626.877583097,670.6940978413986,46,3,228,Bajo,Premium,5,0,Web,Lunes,11,1362,1
2110,2022-05-12,22,Femenino,Norte,Soltero,720519.3835635703,403302.00826250145,2403064.217626465,790.9668594983552,78,3,156,Bajo,Premium,5,0,Web,Lunes,7,9530,0
2111,2022-10-21,69,Otro,Centro,Soltero,1095519.2669212278,253555.27092568114,2920388.585046975,609.5184028445013,97,4,282,Medio,Basico,2,0,App,Miercoles,6,1258,0
2112,2022-09-28,39,Masculino,Norte,Divorciado,811843.3919069422,336761.22048199957,3387063.2212885832,753.584292242022,118,5,73,Alto,Basico,5,0,Web,Martes,22,7714,0
2113,2020-10-19,35,Masculino,Sur,Casado,1080210.679506994,487417.7651213203,1673671.4594576298,601.090682762435,35,15,255,Medio,Estandar,1,1,App,Martes,10,6945,0
2114,2020-06-10,68,Otro,Sur,Soltero,867015.3163893414,,1811015.6775117093,616.1943047473741,107,7,57,Medio,Basico,3,1,App,Domingo,14,6426,0
2115,2018-03-12,48,Femenino,Sur,Divorciado,1000156.1636053448,377492.8273837668,1552271.8994919562,455.6483808092496,62,13,49,Alto,Premium,4,0,Web,Domingo,6,2692,1
2116,2019-04-15,29,Femenino,Centro,Soltero,982672.8015674311,619806.4082463362,991792.327870335,586.7662905731644,84,5,198,Medio,Premium,1,1,Tienda,Viernes,23,8055,1
2117,2021-01-02,32,Masculino,Norte,Divorciado,1015055.184461618,258862.56859416634,1449541.3755707396,536.0123515521869,51,11,48,Medio,Basico,1,0,Tienda,Martes,1,5123,1
2118,2020-05-17,77,Otro,Norte,Casado,789406.7589245669,,2243286.020829716,431.2684950021156,80,6,181,Alto,Premium,1,0,Web,Sabado,2,8180,0
2119,2020-02-26,46,Masculino,Centro,Casado,906192.1174997858,360119.6392039777,-174199.92005801667,608.1350660772622,85,19,122,Medio,Estandar,3,0,Tienda,Jueves,7,7484,0
2120,2022-04-09,39,Masculino,Norte,Soltero,1146694.645471892,285763.8837016181,2172354.2289763163,578.9174144384165,93,10,154,Bajo,Estandar,1,1,Web,Miercoles,16,2408,0
2121,2021-10-03,35,Masculino,Norte,Divorciado,978504.4218488355,494476.4584529416,1846796.260430481,521.7547420629,58,5,264,Alto,Estandar,1,1,Web,Martes,14,5650,1
2122,2023-02-11,26,Femenino,Centro,Soltero,893385.3042787032,277554.58899517,805984.5891916752,,21,11,206,Alto,Estandar,2,0,App,Lunes,9,4155,1
2123,2019-05-12,69,Femenino,Norte,Divorciado,1143391.1639058543,665543.7083740807,1382163.110918868,,33,13,93,Alto,Premium,1,1,Web,Sabado,12,6361,0
2124,2018-05-28,65,Otro,Centro,Divorciado,402539.72791799245,416247.9804125104,3151605.1635185797,425.95030764498944,4,17,187,Alto,Premium,2,0,Web,Sabado,5,1683,1
2125,2020-03-30,19,Masculino,Sur,Casado,1452588.6547563355,475252.01158088294,1671757.3612674084,508.2059383429588,75,8,147,Medio,Premium,4,1,Tienda,Jueves,8,6694,0
2126,2018-11-19,66,Femenino,Sur,Casado,950291.3585735597,524067.15689628513,2293098.5114140017,575.4860783541543,105,14,60,Bajo,Basico,4,0,App,Jueves,17,1359,0
2127,2020-01-15,59,Masculino,Sur,Divorciado,2774536.7072381144,250509.80012871328,1698049.978078872,425.57543923382616,110,16,234,Alto,Estandar,4,1,Web,Sabado,7,4298,0
2128,2018-05-01,26,Otro,Centro,Soltero,1095225.9637720692,229848.17948424644,2267814.6870357376,608.1283140541856,33,17,34,Alto,Basico,5,1,App,Viernes,21,3580,0
2129,2018-05-15,46,Femenino,Norte,Soltero,697644.7994020593,148680.48852622317,1776141.196119571,670.6053728280594,14,18,29,Bajo,Premium,3,0,Tienda,Martes,3,3637,0
2130,2019-01-19,43,Otro,Norte,Soltero,1160583.7223069977,474739.3455226285,3158415.1036864673,697.2236509214301,81,6,183,Alto,Premium,4,0,Web,Miercoles,3,4286,0
2131,2021-05-15,40,Femenino,Centro,Casado,976312.8554269685,456463.8605924886,2140434.06962834,342.77330175377784,32,1,29,Bajo,Premium,3,1,App,Jueves,3,9578,0
2132,2023-04-27,32,Masculino,Sur,Casado,815918.6674124848,130408.19570116379,1573570.6472824458,605.2713559890976,99,11,64,Alto,Estandar,1,1,App,Sabado,0,4457,1
2133,2021-01-13,22,Femenino,Centro,Casado,879946.3729234646,398826.0297924537,-1094121.0469939006,564.6097050924753,20,8,8,Bajo,Basico,2,1,App,Viernes,6,2794,0
2134,2019-01-13,41,Otro,Centro,Divorciado,610509.206209256,492355.288726296,2575304.4482457554,505.39155097264177,32,9,249,Alto,Basico,1,0,Tienda,Jueves,8,7473,1
2135,2018-03-15,56,Otro,Sur,Divorciado,945153.4472296336,610870.4306512794,1379422.0154169085,542.7251035659662,102,5,83,Alto,Estandar,3,0,App,Miercoles,15,7128,0
2136,2020-04-17,75,Otro,Sur,Soltero,617910.5839037616,158477.87097786745,2589355.9320801506,666.4496972154384,58,14,79,Medio,Estandar,4,0,Tienda,Viernes,8,3677,0
2137,2022-05-08,45,Otro,Centro,Soltero,5174681.267498063,250394.2034828472,1687837.4731650893,642.3074221217124,84,19,354,Medio,Premium,1,1,Tienda,Viernes,19,3410,0
2138,2022-09-20,47,Masculino,Sur,Soltero,453471.22084222356,340356.18827821943,15434000.686311293,645.7311305234153,95,10,333,Alto,Premium,4,1,App,Domingo,13,5830,0
2139,2020-07-31,34,Masculino,Centro,Divorciado,791968.008105165,518422.2923208366,1443940.679918258,462.723309777061,27,4,295,Bajo,Basico,2,1,Web,Sabado,13,8301,0
2140,2018-09-12,25,Femenino,Sur,Divorciado,846623.7777810902,345959.97668286966,2317195.251606876,613.3697074945586,45,1,244,Bajo,Estandar,2,1,Tienda,Jueves,2,2697,1
2141,2021-01-10,61,Femenino,Sur,Soltero,718676.4177759701,603141.4435187944,4135222.902688972,585.5175249017035,91,2,248,Bajo,Premium,3,1,Web,Viernes,5,2722,1
2142,2019-03-17,45,Femenino,Sur,Soltero,590515.1090893606,271507.26997562853,-817232.0443904512,608.5111931790129,9,5,135,Medio,Estandar,3,1,App,Sabado,5,9413,0
2143,2019-09-02,61,Otro,Centro,Divorciado,900894.433529411,292956.34358291567,2312258.13816992,634.3927508821122,3,1,300,Bajo,Premium,2,0,Web,Viernes,18,2241,0
2144,2019-11-04,66,Femenino,Centro,Soltero,927436.2755469874,314434.83969792246,1362829.4610493788,571.8456847314112,3,13,54,Medio,Premium,5,1,App,Jueves,10,8578,0
2145,2020-08-22,41,Femenino,Centro,Divorciado,1052933.6542489117,442141.2684396973,495630.2775604543,497.715211144314,81,8,225,Bajo,Premium,3,1,Web,Martes,12,6568,0
2146,2023-05-02,30,Femenino,Centro,Soltero,681323.9261360128,329606.6834818006,1227204.1615768939,789.5678969123591,57,2,282,Alto,Basico,5,1,App,Martes,0,5717,1
2147,2019-05-02,55,Otro,Sur,Divorciado,873142.5103704677,491402.06399881287,1535999.0969316233,,117,10,297,Alto,Basico,5,1,Web,Domingo,23,4920,1
2148,2018-01-21,65,Otro,Sur,Soltero,447504.9258371398,378953.26173550746,1973411.7346040653,458.24523113713207,13,6,154,Medio,Premium,5,1,App,Miercoles,18,2403,0
2149,2018-05-26,79,Otro,Sur,Soltero,552575.9725236597,393391.0901575545,1053556.1179875971,624.1958843069577,51,6,223,Medio,Estandar,2,1,Tienda,Sabado,3,2197,1
2150,2022-02-22,55,Femenino,Sur,Casado,1028567.1992645788,415268.1459011793,1251538.0549802352,661.2334106757135,116,7,314,Bajo,Basico,4,1,App,Miercoles,14,1436,0
2151,2018-03-02,44,Femenino,Centro,Casado,997011.4296693109,190202.97196881616,1150073.9218980165,493.3958621632746,98,12,186,Medio,Premium,5,0,Tienda,Domingo,1,2831,1
2152,2021-01-27,75,Femenino,Centro,Casado,,305343.4236335967,1897039.8543815792,641.7766785741354,95,6,79,Bajo,Basico,1,1,App,Sabado,23,3740,1
2153,2023-03-12,59,Femenino,Sur,Divorciado,687372.6324273524,268974.2172319924,1081293.38945504,567.3996569092195,112,2,189,Bajo,Basico,4,0,Web,Lunes,22,2351,0
2154,2018-11-07,58,Masculino,Sur,Soltero,1016287.9340437934,508534.710099587,2675651.216147158,588.0822409247244,12,19,235,Medio,Estandar,2,1,Web,Jueves,7,3559,0
2155,2023-03-05,23,Masculino,Norte,Soltero,934361.2020200271,432044.956628749,3880824.528282465,404.2028525426937,48,15,266,Alto,Basico,5,0,App,Jueves,15,2103,1
2156,2020-12-22,76,Femenino,Centro,Soltero,625782.4304509538,532553.1291225404,2028454.6939773338,564.0968426946627,100,11,354,Medio,Estandar,1,0,App,Jueves,20,9831,1
2157,2022-07-15,67,Masculino,Centro,Soltero,854915.2675654169,214256.29428621993,489993.5654744592,707.7144179022957,42,19,211,Medio,Estandar,4,1,Tienda,Sabado,3,8429,1
2158,2021-05-09,43,Otro,Sur,Soltero,1019295.4745687915,411428.7324629987,1648518.7228468019,700.4123953908394,103,15,108,Bajo,Basico,5,0,Web,Miercoles,12,6292,1
2159,2022-11-21,71,Femenino,Sur,Divorciado,1436431.5471908138,528417.9879077007,2028313.0647675532,801.6529458309649,109,8,281,Alto,Estandar,3,1,App,Domingo,21,8159,1
2160,2020-09-24,30,Otro,Sur,Soltero,1058928.7618362606,474476.3510041236,1275602.2622613306,794.3560256322908,25,5,120,Bajo,Basico,1,1,Tienda,Sabado,12,8037,1
2161,2023-06-01,73,Femenino,Norte,Divorciado,1069773.3450824115,632491.5454005101,1739561.9791403739,698.2307380773813,109,7,144,Bajo,Estandar,3,0,Tienda,Lunes,7,2338,1
2162,2018-04-07,45,Otro,Norte,Casado,692964.349751918,333548.3498814991,1843443.9350089922,734.5186094580865,89,13,80,Alto,Estandar,3,0,App,Domingo,13,6652,0
2163,2019-02-07,61,Femenino,Centro,Casado,1161652.4881188986,421548.41523392743,2920813.718635591,542.4683973119246,47,13,310,Medio,Premium,5,0,Web,Jueves,0,1677,1
2164,2020-02-24,51,Masculino,Sur,Divorciado,760249.7601657956,258224.93147681357,1251243.709850425,685.8540882696032,115,3,295,Bajo,Estandar,5,0,Tienda,Lunes,16,7500,1
2165,2023-06-01,62,Femenino,Sur,Casado,836266.5929424163,185564.70595485956,877281.2231521944,582.0823081041451,54,16,46,Medio,Basico,4,1,Tienda,Lunes,4,8981,0
2166,2019-05-13,76,Masculino,Sur,Divorciado,1205722.1787671428,306295.0785745572,1040655.4286310694,,9,3,50,Alto,Premium,2,1,App,Domingo,16,8380,0
2167,2019-10-12,52,Masculino,Centro,Casado,1106844.455003427,426341.9729365082,-163346.9903353001,625.1607824697832,88,13,196,Medio,Premium,4,1,Web,Martes,4,8565,0
2168,2018-08-07,29,Masculino,Norte,Casado,3892812.518887371,484365.03385970125,2611011.1189334933,,79,13,39,Alto,Basico,3,1,Web,Jueves,13,9416,0
2169,2023-06-05,28,Masculino,Sur,Casado,785849.7030864545,579618.7305438474,1126399.9226422007,,68,13,223,Bajo,Estandar,3,1,Tienda,Lunes,3,3628,0
2170,2019-02-28,46,Femenino,Sur,Divorciado,585848.4147432747,664519.5470708336,1843524.2291163257,518.6549679199754,118,3,273,Alto,Estandar,2,1,Web,Martes,7,3718,1
2171,2021-09-29,72,Femenino,Sur,Divorciado,971515.403955847,527824.1645492131,2970091.471258451,607.3903000215364,76,14,261,Alto,Premium,1,0,Web,Jueves,12,4257,0
2172,2021-04-20,74,Masculino,Centro,Casado,864487.0258019065,366095.57835015625,2299919.9805194153,643.6407271544685,4,18,293,Alto,Premium,1,1,App,Sabado,14,8277,0
2173,2022-07-31,49,Otro,Norte,Casado,566200.450303286,352631.95290943066,1432177.9022273503,558.5599155619302,35,18,44,Alto,Basico,1,0,App,Martes,7,1922,0
2174,2020-12-20,57,Otro,Sur,Divorciado,672393.4201930696,690420.0215139226,2260253.0614613504,634.3837502977734,25,1,41,Medio,Estandar,1,0,Tienda,Lunes,23,7193,0
2175,2018-09-10,65,Masculino,Sur,Soltero,911223.7840893375,361419.77453812835,2310414.7682944047,793.7861234947808,79,16,360,Alto,Estandar,3,1,Tienda,Martes,7,8988,0
2176,2020-12-16,21,Otro,Norte,Casado,1421890.896279791,413263.91061770736,2185547.320788753,764.6033091938226,26,18,125,Bajo,Basico,2,0,App,Martes,16,7996,1
2177,2021-02-11,61,Femenino,Centro,Soltero,1064606.400887021,299731.05885532044,1227665.4244273542,472.4573786116255,51,18,280,Medio,Premium,3,1,App,Jueves,23,3715,0
2178,2019-02-04,64,Femenino,Sur,Soltero,323437.9412284357,322750.2885422672,2691779.3032352906,605.4076087394839,64,10,49,Alto,Basico,3,0,Web,Martes,11,6336,1
2179,2019-10-28,76,Otro,Sur,Soltero,1207968.6995574373,249068.3988876592,1568209.056637941,547.9798303662895,103,17,35,Medio,Estandar,5,1,App,Domingo,9,5720,0
2180,2021-01-14,75,Masculino,Centro,Casado,709983.4714919257,336186.77449489926,1618506.0803375612,469.4544587066214,16,3,228,Alto,Basico,1,1,Tienda,Jueves,7,4695,0
2181,2018-11-29,52,Otro,Sur,Casado,533222.2404232555,541588.3553626647,1646486.34714681,748.5776848732187,1,9,192,Alto,Estandar,2,1,Tienda,Domingo,5,1946,1
2182,2023-02-27,24,Otro,Centro,Soltero,897305.3890675511,515954.84654482413,3447216.5714827534,648.8206641705603,42,3,90,Bajo,Estandar,5,1,App,Lunes,2,4101,0
2183,2021-05-18,49,Femenino,Centro,Soltero,796556.7470242163,468751.4264212124,1174656.5195025257,568.7562971192062,29,10,237,Bajo,Basico,4,0,Tienda,Domingo,11,4374,0
2184,2019-08-29,36,Femenino,Norte,Soltero,1094159.2651695695,157854.12379007624,1983643.6496239298,589.7650507656751,17,7,74,Bajo,Premium,2,0,Web,Sabado,0,3197,0
2185,2022-05-16,75,Masculino,Norte,Casado,746579.8090839064,64892.85514749645,2406956.3286691722,559.344600570913,40,4,6,Alto,Basico,2,1,App,Miercoles,1,4863,0
2186,2018-05-23,28,Femenino,Sur,Divorciado,1150745.136467774,380030.80950207176,2017419.1243458157,641.2870027158442,77,4,118,Alto,Premium,4,1,App,Miercoles,18,7894,0
2187,2020-04-18,69,Otro,Sur,Casado,849452.170497343,388093.2630040206,2069588.0968652354,525.5545236308028,27,15,187,Medio,Estandar,5,0,Tienda,Jueves,18,3496,0
2188,2018-05-23,20,Otro,Centro,Casado,895723.0938771054,284063.5611384235,2390816.6654687054,640.0358594418838,98,15,127,Alto,Premium,1,1,Tienda,Lunes,0,4751,0
2189,2022-09-13,56,Femenino,Sur,Casado,820211.3670590096,294221.5710102868,1254906.4932889948,,11,9,220,Medio,Basico,5,0,Web,Sabado,13,6724,1
2190,2018-10-19,33,Femenino,Norte,Soltero,1026964.9308628619,604496.1980456158,2216878.268587641,783.9745397498896,67,6,54,Bajo,Estandar,1,1,Web,Miercoles,1,8600,0
2191,2023-04-25,77,Masculino,Sur,Soltero,1067864.6685668454,651597.7882380807,905590.7233701651,577.1275728318399,79,7,211,Bajo,Basico,1,1,Tienda,Viernes,20,2753,1
2192,2022-06-08,20,Masculino,Norte,Casado,715010.2876049755,470129.71170189517,1058193.5582832755,655.7057162741551,53,9,88,Bajo,Premium,3,0,Web,Domingo,21,9026,0
2193,2018-05-31,60,Masculino,Centro,Divorciado,785792.8972270571,,2542751.894319119,547.4053050981906,57,17,121,Bajo,Premium,2,0,App,Sabado,16,5330,1
2194,2019-07-04,40,Masculino,Sur,Divorciado,793414.5197953794,218238.40431420505,2858158.5987948463,661.3890236554389,45,13,241,Bajo,Estandar,3,0,Tienda,Sabado,3,6095,1
2195,2019-11-11,70,Femenino,Norte,Casado,1089223.7360629824,284463.3380303085,3067101.6817852277,799.2019311213344,68,8,58,Medio,Basico,5,1,App,Viernes,11,2620,0
2196,2018-07-25,21,Femenino,Sur,Divorciado,458798.1783435563,338307.13793724234,310992.1535900333,433.4561868399526,12,2,42,Alto,Basico,4,0,Tienda,Miercoles,2,7463,0
2197,2018-11-26,26,Otro,Norte,Casado,1071346.5799773496,,1947642.7437704508,495.74510393103634,35,17,219,Alto,Premium,2,0,App,Miercoles,6,6961,1
2198,2021-11-19,54,Masculino,Norte,Soltero,697194.156564602,421633.9415091813,2055260.379306038,618.9847139527953,77,14,11,Alto,Estandar,2,0,Web,Viernes,6,5841,0
2199,2020-01-15,64,Otro,Sur,Casado,865899.6783819835,252887.5819769171,3473981.5606181184,498.58194109213696,78,1,162,Alto,Premium,1,0,Web,Martes,11,7247,1
2200,2022-07-10,60,Femenino,Sur,Soltero,913019.0245065422,418502.07629962015,2712115.4509526445,722.2364180352877,103,17,126,Alto,Basico,5,1,Tienda,Lunes,13,3118,0
2201,2019-10-22,47,Femenino,Norte,Divorciado,962310.1463708659,426663.65099852724,1328040.4979326776,856.3814883335924,20,12,318,Medio,Premium,3,0,Tienda,Miercoles,19,9636,1
2202,2022-12-17,19,Masculino,Sur,Soltero,808157.9609919364,529650.5663038768,774404.233413171,464.45475402710804,4,2,197,Alto,Estandar,5,1,Web,Viernes,2,5527,0
2203,2019-11-27,54,Otro,Sur,Casado,697956.0325979617,133633.1734987867,2667841.738119686,581.1504985742777,63,16,5,Bajo,Basico,4,1,App,Viernes,8,2433,1
2204,2018-10-23,21,Masculino,Norte,Soltero,769756.5331448469,364969.0319929302,1919487.7893236296,746.7135403612258,49,8,241,Bajo,Premium,2,1,App,Viernes,22,7431,1
2205,2021-10-15,42,Masculino,Centro,Soltero,464367.2107091188,457961.6377106284,1153803.3123334954,552.1337283794896,16,16,2,Alto,Estandar,5,0,Web,Viernes,23,6040,0
2206,2019-06-07,43,Masculino,Centro,Casado,723505.3325548852,278865.28902376833,2106130.990162545,607.5432988355087,43,14,233,Medio,Basico,5,0,Tienda,Jueves,15,7518,0
2207,2018-12-17,48,Otro,Sur,Divorciado,648068.3925568901,,2182536.86651155,501.15440994841526,67,11,355,Medio,Estandar,4,0,Web,Martes,17,5255,1
2208,2019-10-06,60,Femenino,Norte,Casado,1114103.742790319,312620.40215753706,2101919.4617419513,494.2038818829095,102,13,341,Medio,Premium,5,0,Web,Domingo,11,3626,1
2209,2018-12-11,20,Otro,Sur,Divorciado,1254189.5714530037,555199.8807512899,2334378.603276083,426.2923041596597,93,17,331,Bajo,Premium,4,0,App,Jueves,16,3799,1
2210,2020-03-01,48,Femenino,Norte,Soltero,618084.511065068,332875.8385016927,1974664.397965553,514.0103195121023,61,17,89,Bajo,Estandar,1,0,Web,Sabado,14,2229,1
2211,2021-09-14,44,Femenino,Centro,Casado,742684.0605528386,529822.4395014454,-503885.873186206,689.6714831277463,63,17,70,Medio,Basico,1,1,Tienda,Martes,20,8087,1
2212,2021-09-06,47,Otro,Centro,Divorciado,585657.7931417045,423311.41972721985,2741494.7867937535,536.051472100552,4,16,17,Bajo,Estandar,3,1,App,Martes,3,7373,0
2213,2021-07-02,18,Masculino,Centro,Soltero,1000506.9580564145,363751.52981080615,4637214.763849948,640.8686357676681,3,2,108,Bajo,Estandar,2,1,Tienda,Jueves,7,4331,1
2214,2019-02-04,65,Otro,Sur,Casado,920095.6919220734,482052.2186093848,1027984.9229252074,684.0163721439408,28,17,28,Bajo,Basico,5,0,Tienda,Viernes,8,9544,1
2215,2019-01-27,27,Otro,Centro,Divorciado,561818.9369205326,480162.3102624414,2447257.5443227817,570.5776649432771,13,8,145,Alto,Basico,1,0,Tienda,Domingo,19,3532,0
2216,2019-04-26,57,Femenino,Sur,Divorciado,993334.3219053954,317524.35027529305,2050040.0261517572,438.2532306038078,6,18,118,Medio,Basico,2,1,Web,Viernes,5,2331,1
2217,2023-02-18,23,Otro,Norte,Casado,663507.6237997795,610461.3665267472,2635245.145711194,589.7080820093676,38,13,96,Bajo,Basico,3,1,App,Jueves,4,2426,1
2218,2018-07-12,32,Femenino,Sur,Soltero,563240.7157951809,504897.61516711337,1156874.528280791,516.7453094828193,51,3,259,Bajo,Basico,2,0,App,Lunes,19,8793,1
2219,2019-12-08,57,Masculino,Centro,Casado,846342.4868851295,595574.4270233857,1461988.3656706242,604.9001390065699,46,2,105,Bajo,Premium,1,0,Tienda,Sabado,21,6648,0
2220,2021-06-01,60,Femenino,Centro,Soltero,639146.643307091,,1711057.101210383,494.45383154869626,74,8,354,Alto,Premium,5,0,Tienda,Sabado,10,9045,0
2221,2019-01-18,78,Masculino,Sur,Casado,812311.7983752019,219386.78925089785,1741737.53927599,624.7820923389813,33,2,40,Alto,Estandar,1,0,Web,Jueves,14,1320,0
2222,2020-09-18,22,Otro,Centro,Soltero,350283.70138375694,393734.3071253235,2652273.515799694,649.7268131710256,61,4,273,Alto,Premium,1,0,Tienda,Miercoles,19,3888,0
2223,2020-10-16,20,Masculino,Sur,Casado,709786.1987004443,424756.17180449347,3238725.5200853143,543.0791849623367,65,18,317,Bajo,Basico,5,1,Tienda,Miercoles,12,8810,1
2224,2022-05-12,37,Otro,Sur,Casado,907172.3228843983,471894.50523401087,2430316.090579505,631.0643584345636,106,18,290,Medio,Premium,3,1,Web,Martes,15,8127,0
2225,2020-12-17,72,Masculino,Sur,Casado,1213922.631045953,454727.795089189,465500.934918334,722.0713577011905,84,15,349,Bajo,Premium,5,0,Tienda,Lunes,4,7958,0
2226,2019-12-01,25,Femenino,Centro,Divorciado,604546.6556871166,289888.2197254062,1049067.5820903983,645.6483140151549,71,9,176,Bajo,Basico,5,1,Web,Miercoles,3,8392,1
2227,2022-07-29,19,Femenino,Sur,Casado,606676.271631028,309940.24079385085,364974.42865314404,,46,1,82,Bajo,Estandar,1,0,Web,Viernes,17,3699,1
2228,2022-03-14,56,Otro,Centro,Divorciado,820024.8656657378,630977.6325166286,1458572.1392449988,528.2468626579646,77,8,121,Bajo,Basico,1,1,Web,Miercoles,5,1725,1
2229,2019-09-20,46,Otro,Centro,Soltero,844409.0373792574,,2318174.5871834727,499.23622386838645,82,4,346,Bajo,Basico,5,0,App,Domingo,2,6219,1
2230,2019-10-11,52,Femenino,Norte,Divorciado,941834.3317813138,302559.94934687996,1770139.7573140275,677.0632737875353,119,19,189,Alto,Premium,3,0,App,Lunes,16,3196,1
2231,2019-05-12,36,Masculino,Centro,Casado,504295.948853802,,1293158.3815186452,558.4874986844932,95,7,326,Bajo,Estandar,4,1,App,Lunes,3,3746,0
2232,2023-01-30,66,Otro,Norte,Soltero,948132.2685076807,320443.08823367185,2500751.712342436,716.5561232611925,116,18,72,Bajo,Estandar,4,0,App,Miercoles,12,4432,1
2233,2022-03-09,45,Femenino,Centro,Casado,551744.9387314583,319309.7794438826,2541741.4758056486,662.0600939994771,89,4,273,Bajo,Premium,1,1,App,Miercoles,12,3405,1
2234,2020-05-29,64,Otro,Norte,Casado,830665.7505695964,199870.96304093016,787169.2159313858,526.5910870955336,86,16,264,Medio,Basico,2,1,Tienda,Viernes,20,9223,0
2235,2023-05-12,71,Masculino,Sur,Divorciado,1153046.9657892438,,2542853.7749673408,795.764040124051,26,15,169,Bajo,Premium,2,1,Tienda,Martes,4,2397,1
2236,2019-04-13,68,Otro,Centro,Casado,885719.6927134051,247308.64558189138,1877207.5266418061,346.986270704331,84,11,322,Medio,Basico,1,1,Tienda,Martes,6,8978,1
2237,2023-01-16,31,Otro,Sur,Casado,636208.1161882356,528786.6474964151,2373479.1454949565,695.3653444785779,119,9,137,Medio,Premium,2,1,Tienda,Jueves,14,4689,1
